"institution","id","doi","publisher","publicationYear","resourceType","resourceTypeGeneral","url","metadataVersion","citationCount","versionCount","registered","subjects","dates","relatedIdentifiers","sizes","rightsList","descriptions","geoLocations","fundingReferences","formats","titles","creators","language","container.title","publisher_plus","group"
"Michigan","10.7302/3bp3-wa36","10.7302/3bp3-wa36","University of Michigan","2019",NA,"Dataset","http://deepblue.lib.umich.edu/data/concern/data_sets/w9505046h",2,1,0,"2019-05-15T15:19:12Z",<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,NA,"Deep Blue","Michigan-Deep Blue","IR_publisher"
"Michigan","10.7302/7w13-kq27","10.7302/7w13-kq27","University of Michigan","2019",NA,"Dataset","http://deepblue.lib.umich.edu/data/concern/data_sets/tq57nr01v",0,0,0,"2019-05-20T14:03:36Z",<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,NA,"Deep Blue","Michigan-Deep Blue","IR_publisher"
"Michigan","10.7302/r6vg-9658","10.7302/r6vg-9658","University of Michigan","2019",NA,"Dataset","http://deepblue.lib.umich.edu/data/concern/data_sets/02870v87z",2,1,0,"2019-05-21T14:07:56Z",<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,NA,"Deep Blue","Michigan-Deep Blue","IR_publisher"
"Michigan","10.3886/icpsr37289.v1","10.3886/icpsr37289.v1","Inter-University Consortium for Political and Social Research","2019","administrative records data, aggregate data, survey data","Dataset","https://www.icpsr.umich.edu/icpsrweb/ICPSR/studies/37289/versions/V1",3,0,0,"2019-05-21T14:57:20Z",<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,"en","ICPSR/ISR","Michigan-ICPSR/ISR","IR_publisher"
"Michigan","10.7302/85qt-e980","10.7302/85qt-e980","University of Michigan","2019",NA,"Dataset","http://deepblue.lib.umich.edu/data/concern/data_sets/9593tv123",2,1,0,"2019-05-22T18:27:48Z",<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,NA,"Deep Blue","Michigan-Deep Blue","IR_publisher"
"Michigan","10.7302/9097-z311","10.7302/9097-z311","University of Michigan","2019",NA,"Dataset","http://deepblue.lib.umich.edu/data/concern/data_sets/cf95jb47m",2,1,0,"2019-06-06T15:50:06Z",<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,NA,"Deep Blue","Michigan-Deep Blue","IR_publisher"
"Michigan","10.7302/w58p-rt94","10.7302/w58p-rt94","University of Michigan","2019",NA,"Dataset","http://deepblue.lib.umich.edu/data/concern/data_sets/ng451h506",0,0,0,"2019-06-10T08:01:57Z",<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,NA,"Deep Blue","Michigan-Deep Blue","IR_publisher"
"Michigan","10.7302/413q-2c95","10.7302/413q-2c95","University of Michigan","2019",NA,"Dataset","http://deepblue.lib.umich.edu/data/concern/data_sets/mc87pq28n",2,12,0,"2019-06-11T13:25:30Z",<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,NA,"Deep Blue","Michigan-Deep Blue","IR_publisher"
"Michigan","10.7302/0qnz-fw92","10.7302/0qnz-fw92","University of Michigan","2019",NA,"Dataset","http://deepblue.lib.umich.edu/data/concern/data_sets/zs25x8453",2,0,0,"2019-06-11T13:57:35Z",<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,NA,"Deep Blue","Michigan-Deep Blue","IR_publisher"
"Michigan","10.3886/icpsr37096.v1","10.3886/icpsr37096.v1","Inter-University Consortium for Political and Social Research","2019","administrative records data, survey data","Dataset","https://www.icpsr.umich.edu/icpsrweb/ICPSR/studies/37096/versions/V1",1,0,0,"2019-06-13T19:00:53Z",<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,"en","ICPSR/ISR","Michigan-ICPSR/ISR","IR_publisher"
"Michigan","10.3886/icpsr37096","10.3886/icpsr37096","Inter-University Consortium for Political and Social Research","2019","administrative records data, survey data","Dataset","https://www.icpsr.umich.edu/icpsrweb/ICPSR/studies/37096",1,0,0,"2019-06-13T19:00:58Z",<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,"en","ICPSR/ISR","Michigan-ICPSR/ISR","IR_publisher"
"Michigan","10.7302/xtsr-jx10","10.7302/xtsr-jx10","University of Michigan","2019",NA,"Dataset","http://deepblue.lib.umich.edu/data/concern/data_sets/nv9352905",2,7,0,"2019-06-17T14:10:07Z",<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,NA,"Deep Blue","Michigan-Deep Blue","IR_publisher"
"Michigan","10.7302/1c53-zy98","10.7302/1c53-zy98","University of Michigan","2019",NA,"Dataset","http://deepblue.lib.umich.edu/data/concern/data_sets/4q77fr37q",2,1,0,"2019-06-22T01:29:34Z",<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,NA,"Deep Blue","Michigan-Deep Blue","IR_publisher"
"Michigan","10.7302/xjzc-xy05","10.7302/xjzc-xy05","University of Michigan","2019",NA,"Dataset","http://deepblue.lib.umich.edu/data/concern/data_sets/gt54kn02m",2,0,0,"2019-06-28T16:07:00Z",<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,NA,"Deep Blue","Michigan-Deep Blue","IR_publisher"
"Michigan","10.3886/icpsr37224.v2","10.3886/icpsr37224.v2","Inter-University Consortium for Political and Social Research","2019","survey data","Dataset","https://www.icpsr.umich.edu/icpsrweb/ICPSR/studies/37224/versions/V2",1,0,0,"2019-07-01T19:53:10Z",<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,"en","ICPSR/ISR","Michigan-ICPSR/ISR","IR_publisher"
"Michigan","10.7302/864r-tb45","10.7302/864r-tb45","University of Michigan","2019",NA,"Dataset","http://deepblue.lib.umich.edu/data/concern/data_sets/th83kz366",2,0,0,"2019-07-03T19:54:01Z",<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,NA,"Deep Blue","Michigan-Deep Blue","IR_publisher"
"Michigan","10.7302/xpjk-0t20","10.7302/xpjk-0t20","University of Michigan","2019",NA,"Dataset","http://deepblue.lib.umich.edu/data/concern/data_sets/v118rd54q",2,2,0,"2019-07-31T15:07:36Z",<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,NA,"Deep Blue","Michigan-Deep Blue","IR_publisher"
"Michigan","10.7302/6fkb-fb60","10.7302/6fkb-fb60","University of Michigan","2019",NA,"Dataset","http://deepblue.lib.umich.edu/data/concern/data_sets/z029p478k",2,1,0,"2019-08-06T21:31:20Z",<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,NA,"Deep Blue","Michigan-Deep Blue","IR_publisher"
"Michigan","10.7302/aqa1-5t49","10.7302/aqa1-5t49","University of Michigan","2019",NA,"Dataset","http://deepblue.lib.umich.edu/data/concern/data_sets/j6731382c",2,1,0,"2019-08-10T03:22:25Z",<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,NA,"Deep Blue","Michigan-Deep Blue","IR_publisher"
"Michigan","10.7302/b24g-9671","10.7302/b24g-9671","University of Michigan","2019",NA,"Dataset","http://deepblue.lib.umich.edu/data/concern/data_sets/b8515n42v",2,1,0,"2019-08-22T14:55:20Z",<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,NA,"Deep Blue","Michigan-Deep Blue","IR_publisher"
"Michigan","10.7302/bksb-t580","10.7302/bksb-t580","University of Michigan","2019",NA,"Dataset","http://deepblue.lib.umich.edu/data/concern/data_sets/tt44pm912",2,1,0,"2019-09-03T15:50:15Z",<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,NA,"Deep Blue","Michigan-Deep Blue","IR_publisher"
"Michigan","10.7302/7zz3-jh58","10.7302/7zz3-jh58","University of Michigan","2019",NA,"Dataset","http://deepblue.lib.umich.edu/data/concern/data_sets/44558d36v",2,1,0,"2019-09-03T19:09:56Z",<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,NA,"Deep Blue","Michigan-Deep Blue","IR_publisher"
"Michigan","10.7302/0dvr-k169","10.7302/0dvr-k169","University of Michigan","2019",NA,"Dataset","http://deepblue.lib.umich.edu/data/concern/data_sets/4m90dv56d",2,1,0,"2019-09-20T17:52:37Z",<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,NA,"Deep Blue","Michigan-Deep Blue","IR_publisher"
"Michigan","10.7302/8xk2-jw66","10.7302/8xk2-jw66","University of Michigan","2019",NA,"Dataset","http://deepblue.lib.umich.edu/data/concern/data_sets/fn106z04s",2,1,0,"2019-09-24T22:17:22Z",<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,NA,"Deep Blue","Michigan-Deep Blue","IR_publisher"
"Michigan","10.7302/gqz9-rt39","10.7302/gqz9-rt39","University of Michigan","2019",NA,"Dataset","http://deepblue.lib.umich.edu/data/concern/data_sets/8w32r569d",2,1,0,"2019-10-08T18:26:12Z",<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,NA,"Deep Blue","Michigan-Deep Blue","IR_publisher"
"Michigan","10.7302/8qkz-1z09","10.7302/8qkz-1z09","University of Michigan","2019",NA,"Dataset","http://deepblue.lib.umich.edu/data/concern/data_sets/vh53wv773",2,1,0,"2019-10-15T20:40:51Z",<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,NA,"Deep Blue","Michigan-Deep Blue","IR_publisher"
"Michigan","10.7302/67rx-mq49","10.7302/67rx-mq49","University of Michigan","2019",NA,"Dataset","http://deepblue.lib.umich.edu/data/concern/data_sets/gq67jr30j",2,1,0,"2019-10-25T14:20:52Z",<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,NA,"Deep Blue","Michigan-Deep Blue","IR_publisher"
"Michigan","10.7302/v07v-z854","10.7302/v07v-z854","University of Michigan","2019",NA,"Dataset","http://deepblue.lib.umich.edu/data/concern/data_sets/st74cq55j",2,1,0,"2019-10-25T18:16:23Z",<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,NA,"Deep Blue","Michigan-Deep Blue","IR_publisher"
"Michigan","10.7302/xw0p-zh64","10.7302/xw0p-zh64","University of Michigan","2019",NA,"Dataset","http://deepblue.lib.umich.edu/data/concern/data_sets/08612n66p",2,1,0,"2019-10-25T20:51:27Z",<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,NA,"Deep Blue","Michigan-Deep Blue","IR_publisher"
"Michigan","10.7302/1yqh-yt41","10.7302/1yqh-yt41","University of Michigan","2019",NA,"Dataset","http://deepblue.lib.umich.edu/data/concern/data_sets/xk81jk45p",2,1,0,"2019-10-25T20:55:31Z",<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,NA,"Deep Blue","Michigan-Deep Blue","IR_publisher"
"Michigan","10.7302/75eh-5s19","10.7302/75eh-5s19","University of Michigan","2019",NA,"Dataset","http://deepblue.lib.umich.edu/data/concern/data_sets/6395w721q",2,1,0,"2019-10-25T20:57:00Z",<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,NA,"Deep Blue","Michigan-Deep Blue","IR_publisher"
"Michigan","10.7302/g5sh-x669","10.7302/g5sh-x669","University of Michigan","2019",NA,"Dataset","http://deepblue.lib.umich.edu/data/concern/data_sets/1j92g750d",2,1,0,"2019-10-25T20:58:57Z",<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,NA,"Deep Blue","Michigan-Deep Blue","IR_publisher"
"Michigan","10.7302/7ewc-n350","10.7302/7ewc-n350","University of Michigan","2019",NA,"Dataset","http://deepblue.lib.umich.edu/data/concern/data_sets/rf55z777r",2,1,0,"2019-10-25T21:00:56Z",<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,NA,"Deep Blue","Michigan-Deep Blue","IR_publisher"
"Michigan","10.7302/3g14-w038","10.7302/3g14-w038","University of Michigan","2019",NA,"Dataset","http://deepblue.lib.umich.edu/data/concern/data_sets/0z708w50m",2,1,0,"2019-10-28T20:42:44Z",<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,NA,"Deep Blue","Michigan-Deep Blue","IR_publisher"
"Michigan","10.3886/icpsr37289.v2","10.3886/icpsr37289.v2","Inter-University Consortium for Political and Social Research","2019","administrative records data, aggregate data, survey data","Dataset","https://www.icpsr.umich.edu/icpsrweb/ICPSR/studies/37289/versions/V2",3,0,0,"2019-10-29T20:12:01Z",<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,"en","ICPSR/ISR","Michigan-ICPSR/ISR","IR_publisher"
"Michigan","10.7302/wx55-kt18","10.7302/wx55-kt18","University of Michigan","2019",NA,"Dataset","http://deepblue.lib.umich.edu/data/concern/data_sets/ht24wj48w",2,0,0,"2019-11-05T14:56:54Z",<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,NA,"Deep Blue","Michigan-Deep Blue","IR_publisher"
"Michigan","10.7302/xay7-8a71","10.7302/xay7-8a71","University of Michigan","2019",NA,"Dataset","http://deepblue.lib.umich.edu/data/concern/data_sets/vq27zn520",2,1,0,"2019-11-05T17:35:55Z",<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,NA,"Deep Blue","Michigan-Deep Blue","IR_publisher"
"Michigan","10.7302/gc06-q290","10.7302/gc06-q290","University of Michigan","2019",NA,"Dataset","http://deepblue.lib.umich.edu/data/concern/data_sets/xd07gs82c",2,1,0,"2019-11-05T19:48:30Z",<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,NA,"Deep Blue","Michigan-Deep Blue","IR_publisher"
"Michigan","10.7302/pdcv-0x63","10.7302/pdcv-0x63","University of Michigan","2019",NA,"Dataset","http://deepblue.lib.umich.edu/data/concern/data_sets/79407x24n",2,1,0,"2019-11-11T22:08:52Z",<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,NA,"Deep Blue","Michigan-Deep Blue","IR_publisher"
"Michigan","10.7302/gkqx-rc70","10.7302/gkqx-rc70","University of Michigan","2019",NA,"Dataset","http://deepblue.lib.umich.edu/data/concern/data_sets/kd17cs934",2,1,0,"2019-11-14T04:01:30Z",<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,NA,"Deep Blue","Michigan-Deep Blue","IR_publisher"
"Michigan","10.7302/1663-7p66","10.7302/1663-7p66","University of Michigan","2019",NA,"Dataset","http://deepblue.lib.umich.edu/data/concern/data_sets/s1784k84x",2,1,0,"2019-11-18T15:37:39Z",<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,NA,"Deep Blue","Michigan-Deep Blue","IR_publisher"
"Michigan","10.7302/cn2t-2346","10.7302/cn2t-2346","University of Michigan","2019",NA,"Dataset","http://deepblue.lib.umich.edu/data/concern/data_sets/nz806044h",2,1,0,"2019-11-18T16:18:32Z",<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,NA,"Deep Blue","Michigan-Deep Blue","IR_publisher"
"Michigan","10.7302/bn0a-3g61","10.7302/bn0a-3g61","University of Michigan","2019",NA,"Dataset","http://deepblue.lib.umich.edu/data/concern/data_sets/gf06g2796",2,1,0,"2019-11-20T18:44:02Z",<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,NA,"Deep Blue","Michigan-Deep Blue","IR_publisher"
"Michigan","10.7302/sp05-y333","10.7302/sp05-y333","University of Michigan","2019",NA,"Dataset","http://deepblue.lib.umich.edu/data/concern/data_sets/fx719m551",2,2,0,"2019-11-20T20:13:16Z",<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,NA,"Deep Blue","Michigan-Deep Blue","IR_publisher"
"Michigan","10.7302/mhjr-k798","10.7302/mhjr-k798","University of Michigan","2019",NA,"Dataset","http://deepblue.lib.umich.edu/data/concern/data_sets/mw22v557c",2,1,0,"2019-11-22T02:10:38Z",<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,NA,"Deep Blue","Michigan-Deep Blue","IR_publisher"
"Michigan","10.7302/01s6-3f28","10.7302/01s6-3f28","University of Michigan","2019",NA,"Dataset","http://deepblue.lib.umich.edu/data/concern/data_sets/4t64gn23m",2,0,0,"2019-11-22T17:55:45Z",<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,NA,"Deep Blue","Michigan-Deep Blue","IR_publisher"
"Michigan","10.7302/cvn3-eq83","10.7302/cvn3-eq83","University of Michigan","2019",NA,"Dataset","http://deepblue.lib.umich.edu/data/concern/data_sets/8c97kq537",2,1,0,"2019-11-23T00:18:45Z",<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,NA,"Deep Blue","Michigan-Deep Blue","IR_publisher"
"Michigan","10.7302/6fv8-bv53","10.7302/6fv8-bv53","University of Michigan","2019",NA,"Dataset","http://deepblue.lib.umich.edu/data/concern/data_sets/h702q643x",2,1,0,"2019-11-25T16:30:21Z",<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,NA,"Deep Blue","Michigan-Deep Blue","IR_publisher"
"Michigan","10.7302/yn52-8e06","10.7302/yn52-8e06","University of Michigan","2019",NA,"Dataset","http://deepblue.lib.umich.edu/data/concern/data_sets/j098zb17n",2,1,0,"2019-11-27T15:45:43Z",<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,NA,"Deep Blue","Michigan-Deep Blue","IR_publisher"
"Michigan","10.7302/bewj-qx93","10.7302/bewj-qx93","University of Michigan","2019",NA,"Dataset","http://deepblue.lib.umich.edu/data/concern/data_sets/2801pg45f",2,1,0,"2019-12-06T19:09:11Z",<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,NA,"Deep Blue","Michigan-Deep Blue","IR_publisher"
"Michigan","10.7302/8vay-4x10","10.7302/8vay-4x10","University of Michigan","2019",NA,"Dataset","http://deepblue.lib.umich.edu/data/concern/data_sets/9s1616296",2,1,0,"2019-12-20T19:34:00Z",<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,NA,"Deep Blue","Michigan-Deep Blue","IR_publisher"
"Michigan","10.3886/icpsr37289.v3","10.3886/icpsr37289.v3","Inter-University Consortium for Political and Social Research","2019","administrative records data, aggregate data, survey data","Dataset","https://www.icpsr.umich.edu/icpsrweb/ICPSR/studies/37289/versions/V3",2,0,0,"2019-12-23T23:22:13Z",<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,"en","ICPSR/ISR","Michigan-ICPSR/ISR","IR_publisher"
"Michigan","10.7302/hmey-ab78","10.7302/hmey-ab78","University of Michigan","2020",NA,"Dataset","http://deepblue.lib.umich.edu/data/concern/data_sets/mc87pq24j",2,1,0,"2020-01-06T17:42:41Z",<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,NA,"Deep Blue","Michigan-Deep Blue","IR_publisher"
"Michigan","10.7302/rj91-yp12","10.7302/rj91-yp12","University of Michigan","2020",NA,"Dataset","http://deepblue.lib.umich.edu/data/concern/data_sets/bc386j38s",2,1,0,"2020-01-06T17:42:41Z",<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,NA,"Deep Blue","Michigan-Deep Blue","IR_publisher"
"Michigan","10.7302/2frp-2m36","10.7302/2frp-2m36","University of Michigan","2020",NA,"Dataset","http://deepblue.lib.umich.edu/data/concern/data_sets/t722h899p",2,0,0,"2020-01-07T18:53:27Z",<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,NA,"Deep Blue","Michigan-Deep Blue","IR_publisher"
"Michigan","10.3886/icpsr37484.v1","10.3886/icpsr37484.v1","Inter-University Consortium for Political and Social Research","2019","survey data","Dataset","https://www.icpsr.umich.edu/icpsrweb/ICPSR/studies/37484/versions/V1",1,0,0,"2020-01-14T13:44:39Z",<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,"en","ICPSR/ISR","Michigan-ICPSR/ISR","IR_publisher"
"Michigan","10.3886/icpsr37484","10.3886/icpsr37484","Inter-University Consortium for Political and Social Research","2019","survey data","Dataset","https://www.icpsr.umich.edu/icpsrweb/ICPSR/studies/37484",1,0,0,"2020-01-14T13:44:45Z",<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,"en","ICPSR/ISR","Michigan-ICPSR/ISR","IR_publisher"
"Michigan","10.7302/day1-6d63","10.7302/day1-6d63","University of Michigan","2020",NA,"Dataset","http://deepblue.lib.umich.edu/data/concern/data_sets/h415p962w",2,1,0,"2020-01-15T18:35:19Z",<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,NA,"Deep Blue","Michigan-Deep Blue","IR_publisher"
"Michigan","10.7302/yhpy-e679","10.7302/yhpy-e679","University of Michigan","2020",NA,"Dataset","http://deepblue.lib.umich.edu/data/concern/data_sets/1544bp17c",2,0,0,"2020-01-15T20:23:33Z",<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,NA,"Deep Blue","Michigan-Deep Blue","IR_publisher"
"Michigan","10.7302/sm06-qz10","10.7302/sm06-qz10","University of Michigan","2020",NA,"Dataset","http://deepblue.lib.umich.edu/data/concern/data_sets/1n79h444s",2,1,0,"2020-01-23T14:04:10Z",<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,NA,"Deep Blue","Michigan-Deep Blue","IR_publisher"
"Michigan","10.7302/sc7r-0111","10.7302/sc7r-0111","University of Michigan","2020",NA,"Dataset","http://deepblue.lib.umich.edu/data/concern/data_sets/bg257f178",2,1,0,"2020-01-24T21:11:31Z",<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,NA,"Deep Blue","Michigan-Deep Blue","IR_publisher"
"Michigan","10.7302/955e-0877","10.7302/955e-0877","University of Michigan","2020",NA,"Dataset","http://deepblue.lib.umich.edu/data/concern/data_sets/xw42n8035",2,0,0,"2020-01-28T10:57:28Z",<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,NA,"Deep Blue","Michigan-Deep Blue","IR_publisher"
"Michigan","10.7302/vs1j-zk26","10.7302/vs1j-zk26","University of Michigan","2020",NA,"Dataset","http://deepblue.lib.umich.edu/data/concern/data_sets/qf85nb35k",2,1,0,"2020-02-01T14:30:16Z",<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,NA,"Deep Blue","Michigan-Deep Blue","IR_publisher"
"Michigan","10.7302/nw6e-1d66","10.7302/nw6e-1d66","University of Michigan","2020",NA,"Dataset","http://deepblue.lib.umich.edu/data/concern/data_sets/qb98mf538",2,1,0,"2020-02-05T09:57:52Z",<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,NA,"Deep Blue","Michigan-Deep Blue","IR_publisher"
"Michigan","10.7302/71av-ch32","10.7302/71av-ch32","University of Michigan","2020",NA,"Dataset","http://deepblue.lib.umich.edu/data/concern/data_sets/zg64tm07w",2,0,0,"2020-02-04T23:03:36Z",<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,NA,"Deep Blue","Michigan-Deep Blue","IR_publisher"
"Michigan","10.7302/yjqy-xs73","10.7302/yjqy-xs73","University of Michigan","2020",NA,"Dataset","http://deepblue.lib.umich.edu/data/concern/data_sets/p5547r55f",2,0,0,"2020-02-07T17:09:11Z",<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,NA,"Deep Blue","Michigan-Deep Blue","IR_publisher"
"Michigan","10.7302/rrsv-9f48","10.7302/rrsv-9f48","University of Michigan","2020",NA,"Dataset","http://deepblue.lib.umich.edu/data/concern/data_sets/t148fh34k",2,0,0,"2020-02-07T17:44:27Z",<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,NA,"Deep Blue","Michigan-Deep Blue","IR_publisher"
"Michigan","10.3886/icpsr37426.v1","10.3886/icpsr37426.v1","Inter-University Consortium for Political and Social Research","2020","survey data","Dataset","https://www.icpsr.umich.edu/icpsrweb/ICPSR/studies/37426/versions/V1",2,0,0,"2020-02-10T15:28:09Z",<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,"en","ICPSR/ISR","Michigan-ICPSR/ISR","IR_publisher"
"Michigan","10.13020/0p2p-j920","10.13020/0p2p-j920","Data Repository for the University of Minnesota (DRUM)","2020",NA,"Dataset","http://hdl.handle.net/11299/212010",3,1,0,"2020-03-09T13:33:08Z",<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,NA,NA,"Michigan","IR_publisher"
"Michigan","10.7302/812m-d307","10.7302/812m-d307","University of Michigan","2020",NA,"Dataset","http://deepblue.lib.umich.edu/data/concern/data_sets/mp48sc90x",2,1,0,"2020-02-13T21:43:15Z",<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,NA,"Deep Blue","Michigan-Deep Blue","IR_publisher"
"Michigan","10.7302/mkx6-p686","10.7302/mkx6-p686","University of Michigan","2020",NA,"Dataset","http://deepblue.lib.umich.edu/data/concern/data_sets/02870v99r",2,1,0,"2020-02-19T16:31:43Z",<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,NA,"Deep Blue","Michigan-Deep Blue","IR_publisher"
"Michigan","10.7302/t01g-7b18","10.7302/t01g-7b18","University of Michigan","2020",NA,"Dataset","http://deepblue.lib.umich.edu/data/concern/data_sets/hm50tr726",2,1,0,"2020-02-21T19:43:05Z",<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,NA,"Deep Blue","Michigan-Deep Blue","IR_publisher"
"Michigan","10.7302/scj5-7f59","10.7302/scj5-7f59","University of Michigan","2020",NA,"Dataset","http://deepblue.lib.umich.edu/data/concern/data_sets/707957642",2,0,0,"2020-02-21T20:00:49Z",<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,NA,"Deep Blue","Michigan-Deep Blue","IR_publisher"
"Michigan","10.7302/3gvs-g356","10.7302/3gvs-g356","University of Michigan","2020",NA,"Dataset","http://deepblue.lib.umich.edu/data/concern/data_sets/sf268508b",2,1,0,"2020-02-21T20:45:15Z",<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,NA,"Deep Blue","Michigan-Deep Blue","IR_publisher"
"Michigan","10.7302/j00f-en55","10.7302/j00f-en55","University of Michigan","2020",NA,"Dataset","http://deepblue.lib.umich.edu/data/concern/data_sets/gb19f5810",2,0,0,"2020-02-24T18:08:43Z",<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,NA,"Deep Blue","Michigan-Deep Blue","IR_publisher"
